Gene_id	dsc_1	dsc_3	dsc_5	dsc_7	dsc_9	dsc_2	dsc_4	dsc_6	dsc_8	dsc_10	dsc_27	dsc_28	dsc_29	dsc_30	dsc_31
ENSG00000224003	0	0	0	0	0	0	0	0	1	1	1	2	1	0	0
ENSG00000222585	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000133454	0	0	0	2	1	1	0	0	0	0	0	1	1	0	0
ENSG00000278960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229770	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000100095	11	4	4	1	0	14	2	1	3	0	15	2	1	3	0
ENSG00000224192	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000252267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230203	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0
ENSG00000128203	141	151	154	118	142	267	277	136	186	163	196	208	141	159	0
ENSG00000100099	858	1099	1045	973	895	1276	1219	914	1121	933	1590	1675	1440	1263	2
ENSG00000100104	402	369	417	380	379	517	497	334	499	465	474	485	511	448	1
ENSG00000100109	525	615	690	619	707	845	793	640	811	803	863	816	821	723	0
ENSG00000261188	19	29	12	17	23	29	37	16	42	20	48	49	26	28	0
ENSG00000128294	3658	2973	2578	2556	2213	3407	2206	1249	2538	1389	5334	3981	3098	3322	3
ENSG00000221760	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
ENSG00000213707	16	18	33	37	27	19	16	18	28	19	54	47	79	62	2
ENSG00000286326	3	6	4	1	2	3	1	1	0	4	4	8	3	2	0
ENSG00000100122	4	5	0	0	0	1	2	1	1	1	4	4	0	0	0
ENSG00000196431	1	0	0	1	1	2	1	1	0	0	0	1	0	1	0
ENSG00000226912	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1
ENSG00000225783	35	11	4	7	13	62	17	5	8	20	210	69	24	19	0
ENSG00000278404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000244625	66	53	57	87	62	58	65	43	51	67	103	127	97	112	0
ENSG00000276991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223704	4	2	4	5	1	3	3	1	0	3	13	8	38	28	0
ENSG00000231369	0	5	2	0	19	2	6	3	2	16	15	42	7	38	0
ENSG00000235271	0	2	0	0	0	0	0	0	0	0	0	1	3	0	0
ENSG00000279440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236858	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
ENSG00000280025	1	0	0	0	1	1	1	0	0	0	0	2	0	1	0
ENSG00000231405	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238195	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000233521	10	8	5	7	9	2	10	1	3	1	8	14	5	15	0
ENSG00000233574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227838	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000231495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000169184	249	288	292	400	226	571	653	429	554	489	294	346	272	338	0
ENSG00000180957	1563	1699	1637	1523	1624	2178	1845	1368	2067	1587	2225	2572	2527	1974	4
ENSG00000235954	96	199	151	194	218	164	245	178	234	305	269	395	305	312	0
ENSG00000277460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100154	638	880	765	980	820	409	195	217	110	120	848	904	846	860	1
ENSG00000274342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199797	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000276162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000183765	62	113	105	81	98	113	92	133	77	67	124	256	187	151	1
ENSG00000100209	109	117	106	98	106	181	162	89	117	123	212	216	230	144	1
ENSG00000159873	611	547	634	551	647	949	778	547	785	767	738	808	866	650	0
ENSG00000100219	2489	2229	2302	2235	2416	3326	2145	1842	1747	1984	3984	3245	3193	2877	7
ENSG00000226471	11	10	8	18	12	14	14	5	5	5	17	18	24	18	0
ENSG00000272858	0	0	0	1	2	1	2	0	0	2	6	3	3	1	0
ENSG00000224256	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000183579	214	262	218	172	237	270	237	174	298	175	240	300	245	182	0
ENSG00000235786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000177993	1	0	1	2	1	1	1	0	1	3	1	4	2	4	0
ENSG00000100249	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
ENSG00000183762	334	355	195	216	248	544	335	145	339	164	459	358	200	200	0
ENSG00000226772	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000200871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000186998	5	1	1	1	2	13	0	2	0	1	8	1	2	0	0
ENSG00000100263	311	305	355	320	273	433	403	266	383	301	624	414	353	368	2
ENSG00000237015	2	0	1	4	1	2	5	0	2	2	12	10	15	6	0
ENSG00000182944	3847	4849	5266	4453	5033	5779	5050	4549	6907	4472	5993	5884	6263	5906	8
ENSG00000185340	1029	1150	957	802	926	1757	1607	992	1311	1096	1693	1184	794	831	1
ENSG00000100276	0	0	0	0	0	0	1	0	0	0	10	5	2	2	0
ENSG00000273216	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0
ENSG00000100280	2069	2353	2715	2205	2534	3019	2518	2195	2470	2062	2673	2378	2244	2118	2
ENSG00000280968	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000239127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000285697	0	0	0	2	2	1	0	0	0	1	1	1	0	1	0
ENSG00000242156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225465	11	15	12	22	17	15	25	7	30	25	9	16	14	13	0
ENSG00000128250	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000100285	49	36	36	64	59	83	78	42	111	69	59	47	46	50	1
ENSG00000282816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100296	439	508	497	415	444	608	552	411	534	477	745	757	754	595	0
ENSG00000234208	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0
ENSG00000184117	846	871	910	573	861	1163	880	767	617	809	1203	1083	993	670	1
ENSG00000186575	1113	1031	1221	1045	1059	1653	1184	995	1600	1106	1397	1029	1144	1115	1
ENSG00000233010	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000232396	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000239446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100314	3	1	4	2	4	4	0	2	2	5	13	2	6	2	0
ENSG00000100319	214	226	241	201	204	297	248	254	238	209	252	225	202	201	1
ENSG00000200976	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000287967	1	0	0	0	1	1	3	1	0	0	1	1	4	1	0
ENSG00000184076	392	408	421	297	339	577	402	342	330	294	442	457	414	339	0
ENSG00000100325	827	927	1040	822	956	1193	975	911	940	975	1234	1114	1088	1071	3
ENSG00000100330	105	136	115	125	147	190	206	137	197	158	172	230	173	167	0
ENSG00000207455	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000279159	8	15	10	24	3	9	21	9	28	15	57	55	100	95	0
ENSG00000275818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227117	1	1	0	0	0	1	0	0	0	0	0	3	3	3	0
ENSG00000227201	0	1	0	1	0	3	1	1	5	1	3	2	1	4	0
ENSG00000176635	0	0	0	0	1	1	1	0	3	0	2	0	3	0	0
ENSG00000226573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225971	1	5	2	0	2	0	3	0	6	6	0	0	0	0	0
ENSG00000225676	0	0	0	0	0	1	0	2	0	2	1	0	0	1	0
ENSG00000232530	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0
ENSG00000128342	202	349	300	466	263	310	335	267	523	247	554	491	401	650	1
ENSG00000268812	7	4	5	10	4	7	6	4	20	8	15	9	6	10	0
ENSG00000099985	2	0	0	0	0	0	0	0	0	0	2	1	1	0	0
ENSG00000279699	0	0	2	1	0	1	1	0	4	3	4	1	6	4	0
ENSG00000239282	8	15	20	7	16	23	14	6	14	13	15	6	3	7	0
ENSG00000248751	0	0	1	2	0	1	1	0	2	0	0	0	2	0	0
ENSG00000099992	291	354	328	300	270	393	354	239	310	206	517	427	317	397	0
ENSG00000099995	2658	3384	3539	2892	3431	3903	3586	2989	3979	3226	2762	3114	3090	2369	2
ENSG00000187860	21	36	53	48	33	65	56	37	35	45	103	87	52	72	0
ENSG00000099999	303	406	375	396	324	437	465	311	418	352	597	582	509	486	1
ENSG00000100003	794	910	1130	1085	1102	980	845	742	1090	812	1145	1100	1182	1361	0
ENSG00000249590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273350	5	0	1	12	3	1	4	4	8	1	4	7	9	12	0
ENSG00000222915	0	0	0	0	0	3	0	0	0	0	0	0	0	4	0
ENSG00000272689	0	5	2	3	4	1	1	0	1	1	0	1	3	4	0
ENSG00000242114	18	17	22	17	27	39	27	17	23	21	9	11	4	11	0
ENSG00000273428	0	0	0	0	0	1	1	1	0	0	3	1	0	0	0
ENSG00000230137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000181123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000214161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000133488	5	5	21	7	21	17	13	15	8	15	7	6	15	7	0
ENSG00000214491	6	13	11	25	8	11	20	9	15	25	12	31	11	21	0
ENSG00000225774	2	2	5	3	4	8	11	6	6	4	2	1	0	0	0
ENSG00000128242	765	1162	1180	994	1229	851	1116	854	909	959	1043	1412	1154	1132	1
ENSG00000100029	1629	1671	1741	1357	1866	2203	1773	1333	2073	1595	2332	1934	1672	1613	3
ENSG00000223831	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0
ENSG00000185339	264	436	354	255	251	355	382	315	378	245	335	396	377	279	0
ENSG00000100036	353	402	478	307	429	509	389	331	422	407	479	408	420	298	3
ENSG00000167065	110	140	113	145	106	152	156	104	155	104	116	137	119	105	0
ENSG00000250318	13	34	12	10	15	27	25	13	24	11	47	44	42	46	0
ENSG00000288153	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0
ENSG00000184792	99	90	177	76	82	106	59	106	59	49	91	144	165	83	0
ENSG00000264661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237977	1	8	3	2	7	3	3	1	5	6	8	10	5	8	0
ENSG00000235989	4	0	1	3	0	2	1	0	1	3	2	4	5	4	0
ENSG00000133422	862	981	1062	897	938	1331	1076	793	1055	953	1290	1153	1167	1046	0
ENSG00000253352	2776	3210	3316	3968	3420	3559	3670	2666	4354	3417	3386	4446	4507	3716	7
ENSG00000276664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000269987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000269972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278920	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0
ENSG00000240186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000183963	4185	5081	5104	5809	5089	6001	5086	4347	4286	4324	6731	5812	5066	6344	7
ENSG00000273387	20	20	33	36	26	28	30	35	31	38	27	27	43	22	0
ENSG00000198832	994	1012	1000	764	1352	1483	1247	770	1158	1120	1738	1400	973	983	1
ENSG00000235573	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000185133	142	249	215	213	167	256	318	203	309	192	223	269	278	253	2
ENSG00000100078	36	22	56	35	45	64	32	40	22	26	51	12	40	28	0
ENSG00000214125	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0
ENSG00000264141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000138942	1153	1077	1178	1038	1039	1597	1319	912	1418	1083	1358	1410	1349	1054	4
ENSG00000254835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000182541	1956	1243	1252	1908	1227	2215	1267	958	2585	1046	2773	1515	1309	2204	3
ENSG00000199695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202019	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000100100	619	1174	595	477	516	717	1139	430	1055	473	830	1293	613	536	0
ENSG00000228839	1	0	4	2	1	4	4	0	4	0	2	5	7	4	0
ENSG00000212542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100105	832	1172	981	955	1286	1037	1310	860	1471	1072	1229	1371	1047	1081	1
ENSG00000213888	83	113	111	108	96	86	106	64	123	66	117	103	95	117	0
ENSG00000206615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000185721	673	719	713	579	688	1046	777	615	787	779	1051	1063	1004	866	1
ENSG00000184708	436	524	486	513	483	545	559	447	663	505	599	691	625	515	0
ENSG00000240591	1	4	5	4	0	4	5	2	2	5	4	10	12	8	0
ENSG00000199248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198089	164	278	265	259	207	196	291	212	209	207	511	702	562	474	2
ENSG00000287817	3	1	3	0	2	1	8	3	2	3	7	6	3	6	0
ENSG00000233733	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
ENSG00000229169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000214093	0	1	0	0	0	0	1	1	0	0	1	0	5	3	1
ENSG00000241878	439	564	522	487	545	523	563	383	578	426	912	855	763	690	0
ENSG00000284082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000183530	816	940	958	1006	990	1064	1072	899	1345	928	1044	1157	1266	1067	2
ENSG00000100150	127	227	243	194	190	213	256	200	226	181	290	306	338	238	0
ENSG00000285404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236132	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0
ENSG00000252909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227813	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000128254	1	8	3	4	4	8	9	3	1	2	14	17	19	8	0
ENSG00000128245	2235	2662	2960	2357	2734	2735	2611	2209	2961	2299	3231	3840	3768	2971	4
ENSG00000227519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230866	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0
ENSG00000240647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232346	3	11	5	10	11	4	10	6	3	5	37	60	16	37	5
ENSG00000100170	0	0	0	1	0	0	0	2	0	0	0	3	0	0	0
ENSG00000234479	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
ENSG00000237439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000128253	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
ENSG00000254127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000214076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000128276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205853	0	4	3	0	1	1	2	1	1	2	13	15	5	16	0
ENSG00000274617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230736	1	0	3	2	3	3	3	2	3	3	6	2	10	7	0
ENSG00000243519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241954	0	0	1	1	0	4	3	0	3	1	1	1	4	3	0
ENSG00000232218	2	1	2	1	0	2	2	1	6	1	4	3	1	1	0
ENSG00000100220	1378	1532	1651	1304	1627	1973	1553	1277	1590	1493	2003	2165	2107	1761	1
ENSG00000184459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100225	2406	3120	2872	2195	2719	3207	3054	2322	2972	2524	3424	4108	3750	2724	5
ENSG00000185666	32	56	53	39	55	41	55	39	29	25	58	63	50	27	0
ENSG00000236054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251890	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000229673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100234	50743	65613	76785	46087	54982	64129	57234	56032	34954	44151	60204	76430	84047	47239	100
ENSG00000228194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231253	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0
ENSG00000228622	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
ENSG00000233632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000133424	2659	4062	3348	3151	3256	1771	1882	1765	1020	1131	3121	4247	3389	3471	3
ENSG00000232073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230741	0	1	0	1	0	1	0	0	0	0	4	1	3	2	0
ENSG00000266012	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000253007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000281295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232081	0	0	0	0	0	1	0	0	0	0	1	0	3	1	0
ENSG00000224973	1	0	2	1	0	0	2	0	1	2	4	2	16	16	0
ENSG00000273082	3	3	2	0	2	3	2	1	0	4	1	3	2	1	0
ENSG00000236052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224404	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000235485	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ENSG00000280356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000175329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233080	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000273068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100281	479	626	675	656	697	842	867	580	983	740	709	955	913	735	1
ENSG00000273176	0	0	0	0	1	0	2	0	0	0	0	3	3	0	0
ENSG00000100284	996	1033	1020	880	930	1480	1258	954	1275	1020	1582	1254	1091	1107	1
ENSG00000266320	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0
ENSG00000274280	0	0	0	0	0	0	1	0	0	0	2	1	0	1	0
ENSG00000282602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000282041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100292	324	217	227	163	173	521	294	252	214	248	345	207	127	164	0
ENSG00000100297	467	1042	935	620	938	674	766	653	1035	760	668	1172	1014	764	0
ENSG00000233388	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000273044	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000100302	37	10	35	32	19	91	41	59	61	28	32	12	25	26	0
ENSG00000198125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000268818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221963	676	758	815	778	799	920	939	633	1448	917	711	930	1081	810	1
ENSG00000228587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000128313	0	0	0	0	0	0	0	0	0	0	2	1	0	2	0
ENSG00000100320	2587	2935	2833	2540	2723	4311	3498	2511	3777	2842	3657	3610	3589	3023	3
ENSG00000237406	0	0	0	0	1	0	1	0	1	0	2	1	2	7	0
ENSG00000279652	0	0	0	2	0	0	0	0	2	2	3	5	22	8	0
ENSG00000279927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279805	0	0	1	0	0	1	1	0	0	1	0	3	0	0	0
ENSG00000128284	12	10	38	11	18	20	31	31	24	7	22	31	39	19	0
ENSG00000233764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100336	6	0	2	0	0	10	2	0	0	0	11	0	0	0	0
ENSG00000128335	373	493	599	412	544	536	556	523	578	520	531	600	654	528	0
ENSG00000100342	6	5	15	5	5	7	7	9	10	1	13	7	5	6	0
ENSG00000100345	29137	27908	35082	32446	28438	37300	29987	26760	35165	25345	37154	29351	32956	31699	57
ENSG00000278420	0	0	1	0	0	2	0	2	0	0	2	7	3	8	0
ENSG00000287269	3	0	5	3	6	3	4	2	2	3	5	4	5	9	0
ENSG00000223695	0	0	1	1	0	1	1	0	0	0	0	0	0	3	0
ENSG00000237668	6	4	0	2	6	4	1	3	1	1	1	12	9	6	2
ENSG00000252225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228719	0	0	2	0	0	0	2	1	1	0	0	0	0	0	0
ENSG00000100348	958	982	988	829	868	1203	974	741	915	856	1398	1383	1037	1042	2
ENSG00000100350	635	888	757	648	783	1088	1391	864	1362	972	692	970	752	590	0
ENSG00000100353	2577	3216	2912	2275	2984	3667	3470	2637	3263	2798	3854	4232	3840	3002	5
ENSG00000188078	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000229971	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000261675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100360	296	432	396	421	451	539	548	425	340	441	851	968	850	775	1
ENSG00000286485	1	0	1	2	1	3	1	0	5	6	5	12	8	8	1
ENSG00000100362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000183822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100365	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0
ENSG00000100368	1	1	0	0	1	4	0	0	1	0	1	0	0	0	0
ENSG00000232254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000215403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000185264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000128311	336	363	329	245	367	501	430	290	438	362	582	444	340	328	0
ENSG00000252412	1	1	1	1	1	3	0	0	4	2	1	7	3	1	0
ENSG00000128309	821	961	902	693	942	1212	1093	753	886	849	1702	1537	1168	1122	1
ENSG00000287236	3	3	1	4	4	0	4	2	4	1	1	4	5	0	0
ENSG00000100379	539	616	482	460	603	770	672	449	596	542	850	634	494	548	0
ENSG00000201078	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000187045	2	5	2	3	1	3	3	6	1	1	9	6	6	3	0
ENSG00000231467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100385	4	7	8	2	4	4	3	4	2	2	5	12	1	4	0
ENSG00000235237	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0
ENSG00000133466	1417	2370	1716	1775	1970	1894	2376	1283	2836	1720	1755	2272	1477	1637	2
ENSG00000278195	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0
