Gene_id	dsc_1	dsc_3	dsc_5	dsc_7	dsc_9	msc_11	msc_12	msc_13	msc_14	msc_15
ENSG00000226755	0	0	0	0	1	0	0	0	1	0
ENSG00000236866	0	0	0	0	0	0	0	0	0	0
ENSG00000183508	26	23	43	21	30	19	10	5	10	5
ENSG00000213262	0	2	0	0	1	7	1	3	1	3
ENSG00000212266	0	0	0	0	0	0	0	0	0	0
ENSG00000270719	0	0	0	0	0	0	0	0	0	0
ENSG00000228217	0	0	0	0	2	0	1	0	3	4
ENSG00000196505	210	200	247	203	182	391	451	450	431	322
ENSG00000065183	679	690	734	653	767	1464	1253	919	890	763
ENSG00000155761	3	0	4	1	0	2	3	6	7	2
ENSG00000287980	0	0	0	0	0	0	0	0	0	0
ENSG00000222209	0	0	0	0	0	0	0	0	0	0
ENSG00000226126	0	1	0	1	6	3	2	2	4	4
ENSG00000229911	0	0	0	0	0	0	0	0	0	0
ENSG00000092607	74	19	8	1	3	0	3	10	2	2
ENSG00000226172	0	0	0	0	0	0	0	0	0	0
ENSG00000239216	0	0	0	0	0	0	0	0	0	0
ENSG00000116874	200	196	132	158	169	260	170	285	292	278
ENSG00000224238	1	0	0	0	0	0	0	0	0	0
ENSG00000223575	0	0	0	0	0	0	0	0	1	1
ENSG00000236804	0	0	0	0	0	0	0	0	0	0
ENSG00000231365	136	169	109	146	185	175	112	137	174	158
ENSG00000227056	0	0	0	0	0	1	0	0	0	0
ENSG00000227712	0	0	0	0	0	0	2	0	1	0
ENSG00000232650	3	1	0	0	0	1	6	5	2	2
ENSG00000194297	0	0	0	0	0	0	0	0	0	0
ENSG00000116882	1	0	0	0	0	0	5	5	5	1
ENSG00000230921	0	0	0	0	0	0	0	0	0	0
ENSG00000203859	0	0	0	0	0	0	2	0	0	1
ENSG00000232780	0	0	1	0	0	4	7	2	0	0
ENSG00000203858	0	0	0	0	0	0	1	0	0	0
ENSG00000235595	0	0	0	0	0	0	0	0	0	0
ENSG00000187481	0	0	0	0	0	0	0	0	0	0
ENSG00000229570	0	0	0	0	0	1	0	0	0	0
ENSG00000203857	0	0	0	0	0	0	1	0	0	0
ENSG00000226443	0	0	0	0	0	1	0	0	2	0
ENSG00000249798	0	0	0	0	0	0	0	0	0	0
ENSG00000239873	0	0	0	0	0	0	2	0	0	0
ENSG00000203855	0	0	0	0	0	3	2	0	0	0
ENSG00000240244	2	0	1	2	0	1	1	0	1	1
ENSG00000260941	10	15	12	8	1	4	27	15	8	13
ENSG00000198857	14	15	13	8	5	9	20	4	0	4
ENSG00000143067	358	305	332	304	319	556	391	347	339	328
ENSG00000092621	1298	1063	847	879	1085	3007	3785	2291	1801	1726
ENSG00000134240	0	0	0	0	0	0	0	0	0	0
ENSG00000134193	0	1	0	0	0	0	0	0	0	0
ENSG00000215864	0	1	0	0	0	0	0	2	0	0
ENSG00000227205	0	0	0	0	0	0	0	0	0	0
ENSG00000226446	0	0	0	0	1	0	0	0	0	0
ENSG00000134249	0	0	0	0	0	0	0	0	0	0
ENSG00000134250	2860	3428	3269	4040	4221	2256	2419	2965	2430	3501
ENSG00000273406	0	0	0	0	0	0	0	0	0	0
ENSG00000207149	0	0	0	0	0	0	0	0	0	0
ENSG00000265808	1122	1061	1221	1088	1140	1620	2271	2434	1845	1631
ENSG00000274642	3	0	1	1	2	5	9	15	8	2
ENSG00000277313	0	0	0	0	0	0	0	0	0	0
ENSG00000223804	7	6	7	2	27	38	9	18	30	9
ENSG00000273727	0	0	0	0	1	0	0	0	0	0
ENSG00000270231	49	68	103	88	54	119	142	82	143	67
ENSG00000270392	0	0	5	0	3	2	1	4	2	3
ENSG00000275131	42	49	38	51	24	64	99	151	148	173
ENSG00000273694	0	0	0	0	0	0	0	0	0	0
ENSG00000275933	0	0	0	0	0	0	0	0	0	0
ENSG00000286106	1	0	3	1	3	6	5	4	3	0
ENSG00000273136	81	54	100	138	79	129	92	92	76	100
ENSG00000287979	1	0	0	2	0	1	2	0	1	0
ENSG00000275538	0	0	0	0	0	0	0	0	0	0
ENSG00000263353	0	0	1	0	0	0	0	0	0	0
ENSG00000281741	33	5	4	11	5	18	3	2	4	0
ENSG00000226067	137	94	147	124	122	108	82	45	87	26
ENSG00000277610	1	0	0	0	0	3	0	0	0	0
ENSG00000285215	1	1	0	3	1	5	6	3	1	1
ENSG00000275585	0	0	0	0	0	0	0	1	0	0
ENSG00000273516	0	0	0	0	0	0	0	0	0	0
ENSG00000275296	0	0	0	0	0	0	0	0	0	0
ENSG00000198019	1	0	0	0	1	1	0	0	1	0
ENSG00000234998	0	1	1	2	3	7	10	5	7	3
ENSG00000233029	1	1	0	0	2	0	0	1	2	4
ENSG00000223345	3	9	7	2	2	12	18	14	10	12
ENSG00000227193	0	0	0	0	0	2	2	0	4	0
ENSG00000213244	2	0	1	8	0	3	3	12	5	4
ENSG00000268993	0	0	0	0	0	0	0	0	0	0
ENSG00000188610	6	16	18	30	13	42	30	10	23	22
ENSG00000171943	644	834	892	748	789	518	416	461	506	510
ENSG00000275129	0	0	0	0	0	0	0	0	0	0
ENSG00000230806	0	0	1	0	1	0	0	1	0	0
ENSG00000227082	24	66	66	52	40	30	40	23	25	22
ENSG00000228826	0	1	0	0	0	3	2	0	0	0
ENSG00000233432	0	0	0	0	0	0	0	0	2	0
ENSG00000272583	3	0	3	4	3	3	4	7	2	1
ENSG00000231752	41	53	46	42	54	14	17	6	21	3
ENSG00000224857	0	0	1	0	0	0	0	0	0	1
ENSG00000276118	0	0	0	0	0	0	0	0	0	0
ENSG00000277095	2	0	0	0	0	0	0	0	0	0
ENSG00000277702	25	28	34	33	26	0	4	2	6	3
ENSG00000252830	0	0	0	0	0	0	0	0	0	0
ENSG00000264145	0	0	0	0	0	0	0	0	0	0
ENSG00000274927	0	0	0	0	0	0	0	0	0	0
ENSG00000242943	0	0	0	0	0	0	0	0	0	0
ENSG00000223495	0	0	0	0	0	0	0	0	0	0
ENSG00000235887	0	0	0	0	0	0	0	0	0	0
ENSG00000203825	0	0	0	0	0	0	1	1	0	2
ENSG00000179571	0	0	0	0	0	0	0	0	0	0
ENSG00000226028	0	0	0	0	0	0	0	0	0	0
ENSG00000202167	0	0	0	0	0	0	0	0	0	0
ENSG00000207349	0	0	0	0	0	0	0	0	0	0
ENSG00000252826	0	0	0	0	0	0	0	0	0	0
ENSG00000206737	0	0	0	0	1	0	0	0	1	0
ENSG00000232721	0	0	0	0	8	0	0	0	7	1
ENSG00000223779	0	0	0	0	0	0	0	0	0	0
ENSG00000242352	0	0	2	1	0	1	0	2	2	1
ENSG00000270962	0	0	0	0	0	0	0	0	0	0
ENSG00000263590	0	0	0	0	0	0	0	0	0	0
ENSG00000252105	0	0	0	0	0	0	0	0	0	0
ENSG00000233430	0	0	0	0	0	0	0	0	0	0
ENSG00000237503	0	0	0	0	0	0	0	0	0	0
ENSG00000265531	1	0	0	0	0	1	0	0	1	0
ENSG00000234571	1	0	3	1	1	0	1	5	3	4
ENSG00000273213	37	41	31	45	43	72	161	164	89	107
ENSG00000230186	0	3	0	0	0	1	0	2	0	0
ENSG00000268074	0	0	0	0	0	0	0	0	0	0
ENSG00000263513	5	10	4	5	7	14	15	16	12	8
ENSG00000270872	110	108	57	119	85	72	55	82	82	80
ENSG00000276674	0	0	0	0	0	0	0	0	0	0
ENSG00000275075	0	0	0	0	0	0	0	0	0	0
ENSG00000275767	0	0	0	0	0	0	0	0	0	0
ENSG00000232527	108	212	86	108	139	6	6	17	20	11
ENSG00000276442	0	0	0	0	0	0	0	0	0	0
ENSG00000175658	0	0	0	0	0	0	0	0	0	0
ENSG00000276756	0	0	0	0	0	0	0	0	0	0
ENSG00000271567	0	0	0	0	0	0	0	0	0	0
ENSG00000271439	0	0	0	0	0	0	0	0	0	0
ENSG00000207205	0	0	1	1	1	1	0	0	1	0
ENSG00000237343	1	0	0	0	0	0	0	0	0	1
ENSG00000233586	1	1	0	2	0	0	1	0	1	3
ENSG00000266338	469	574	515	555	518	573	686	415	557	535
ENSG00000227212	2	3	2	8	4	4	2	3	2	3
ENSG00000229002	0	0	0	0	0	0	0	0	0	0
ENSG00000275291	0	3	0	1	0	0	1	1	0	0
ENSG00000278099	0	1	0	0	0	0	2	0	0	0
ENSG00000277918	0	0	0	1	0	0	1	0	0	0
ENSG00000279782	0	0	0	0	0	0	0	0	0	0
ENSG00000277199	0	0	0	1	0	0	0	0	0	0
ENSG00000224363	0	0	0	0	0	0	0	0	0	0
ENSG00000278273	0	0	0	0	1	0	0	1	0	0
ENSG00000222854	0	0	0	0	0	0	0	0	0	0
ENSG00000273825	0	0	0	0	0	0	0	0	0	0
ENSG00000287607	0	0	0	0	0	0	0	0	0	0
ENSG00000196369	182	281	254	245	226	162	182	165	201	171
ENSG00000271644	0	0	0	0	0	0	0	0	0	0
ENSG00000215784	2	5	5	13	5	16	13	1	3	5
ENSG00000283752	0	0	0	0	0	0	0	0	0	0
ENSG00000272419	105	141	127	131	167	56	54	56	42	45
ENSG00000277678	1	0	0	0	2	0	0	0	0	0
ENSG00000281571	23	37	35	25	40	13	20	21	13	14
ENSG00000223612	26	14	23	35	14	9	5	10	5	9
ENSG00000256374	0	0	0	0	0	0	0	0	0	0
ENSG00000271291	0	0	0	0	0	0	0	0	0	0
ENSG00000207501	0	0	0	0	0	0	0	0	0	0
ENSG00000276216	0	0	0	1	0	0	3	1	0	0
ENSG00000236140	0	1	0	2	1	0	0	0	0	0
ENSG00000162825	24	56	52	31	29	48	46	38	34	23
ENSG00000234367	0	2	2	1	0	0	0	0	0	0
ENSG00000270384	0	0	0	0	0	0	0	0	0	0
ENSG00000286620	0	0	0	0	0	0	2	0	0	1
ENSG00000270722	0	0	0	0	0	2	0	0	0	2
ENSG00000287374	0	0	0	0	0	0	1	0	0	0
ENSG00000278182	0	0	0	0	0	0	0	0	0	0
ENSG00000275064	1	1	0	0	0	0	2	0	1	1
ENSG00000272150	19	18	26	28	27	20	26	27	17	20
ENSG00000117262	74	104	94	79	80	102	124	169	129	127
ENSG00000174827	3	4	9	1	1	0	9	10	4	1
ENSG00000117281	0	1	1	1	4	2	4	1	2	2
ENSG00000265491	690	698	660	568	714	785	1012	1031	998	795
ENSG00000186141	513	539	605	462	551	673	784	941	849	632
ENSG00000186364	32	44	42	43	42	68	60	107	137	90
ENSG00000131788	808	957	953	911	929	379	503	500	423	489
ENSG00000278549	0	0	0	0	0	0	0	0	0	0
ENSG00000198483	8	10	8	9	9	4	0	0	0	0
ENSG00000143127	58	36	22	21	26	8	6	3	6	2
ENSG00000244619	0	0	0	0	0	0	0	0	0	0
ENSG00000131779	296	326	356	359	339	535	787	946	704	652
ENSG00000265241	1207	1508	1404	1368	1562	1291	1538	1758	1539	1264
ENSG00000211451	25	38	21	39	53	11	26	30	11	16
ENSG00000234222	0	0	0	2	1	0	3	6	5	4
ENSG00000280778	0	0	0	0	0	0	1	0	0	0
ENSG00000271601	1291	1629	1705	1435	1651	748	963	954	856	867
ENSG00000272031	40	44	40	41	47	47	126	57	38	17
ENSG00000278431	0	0	0	0	0	0	0	0	0	0
ENSG00000121851	232	315	285	281	326	196	341	389	384	277
ENSG00000265972	3097	3602	3575	2424	3816	902	1060	1673	881	567
ENSG00000168509	0	0	2	0	4	0	0	0	0	0
ENSG00000287190	2	0	0	0	0	1	1	0	0	1
ENSG00000201558	0	0	0	0	0	0	0	0	0	0
ENSG00000233396	25	38	49	64	47	16	64	25	37	28
ENSG00000271425	11	23	29	49	42	37	33	43	32	52
ENSG00000264343	0	4	1	1	0	2	1	1	0	0
ENSG00000276509	0	0	0	1	0	0	0	0	0	4
ENSG00000201789	0	0	0	0	0	0	0	0	0	0
ENSG00000271121	0	0	0	0	0	0	0	0	0	0
ENSG00000277406	4	2	4	4	6	12	11	7	8	13
ENSG00000270339	0	0	0	0	0	0	0	0	0	0
ENSG00000273768	0	0	0	0	0	1	0	0	0	0
ENSG00000287978	28	27	17	9	28	17	44	89	35	66
ENSG00000274428	0	0	0	0	0	0	0	0	0	1
ENSG00000277655	0	0	0	0	0	0	0	0	0	0
ENSG00000276975	24	36	13	52	51	51	21	46	50	32
ENSG00000274408	0	0	0	0	0	0	1	2	0	0
ENSG00000274450	0	0	0	0	0	0	0	0	0	0
ENSG00000268043	155	214	198	275	269	154	119	142	112	155
ENSG00000244371	0	0	0	0	0	0	0	0	0	0
ENSG00000234225	0	0	0	0	0	0	0	0	0	0
ENSG00000227242	0	0	0	0	0	1	1	0	1	0
ENSG00000225603	0	1	0	2	2	1	1	0	4	1
ENSG00000201142	0	0	0	0	0	0	0	0	0	0
ENSG00000230832	0	0	0	1	2	12	0	1	3	1
ENSG00000286172	0	0	0	0	0	0	0	0	0	0
ENSG00000283342	0	0	0	0	0	0	0	0	0	0
ENSG00000131791	631	621	573	674	625	465	785	572	529	515
ENSG00000180867	106	152	100	91	171	163	81	184	189	145
ENSG00000237188	1	2	1	1	1	0	0	2	2	0
ENSG00000131781	42	104	67	60	92	46	92	169	139	99
ENSG00000226015	8	22	19	11	26	45	18	31	36	19
ENSG00000236806	0	1	0	0	0	0	0	2	0	0
ENSG00000131778	39	35	35	39	31	40	37	43	61	31
ENSG00000278811	4	4	1	6	3	6	1	2	1	4
ENSG00000213226	0	0	0	0	2	1	0	1	2	0
ENSG00000226653	0	0	0	0	0	0	0	0	0	0
ENSG00000207209	0	0	0	0	0	0	0	0	0	0
ENSG00000272443	0	0	0	0	0	0	0	0	0	0
ENSG00000272480	0	0	0	0	0	0	0	0	0	0
ENSG00000116128	842	1234	1097	1196	1143	848	814	990	804	804
ENSG00000162836	245	663	332	473	588	231	162	355	280	335
ENSG00000277762	0	0	0	0	0	0	0	0	0	0
ENSG00000227139	0	0	0	0	0	0	0	0	0	0
ENSG00000265107	1	1	1	0	0	0	0	0	3	2
ENSG00000274415	0	0	0	0	0	0	0	0	0	0
ENSG00000234190	0	0	0	0	0	0	0	0	0	0
ENSG00000223728	0	0	0	0	0	0	0	0	0	0
ENSG00000121634	0	0	0	0	0	0	0	0	0	0
ENSG00000188092	34	62	50	58	36	80	92	148	141	106
ENSG00000215859	2	0	3	2	4	2	1	1	3	3
ENSG00000273059	0	0	0	0	0	0	0	0	2	0
ENSG00000274372	0	0	1	2	1	2	2	1	1	0
ENSG00000206791	1	0	0	0	0	0	0	0	0	0
ENSG00000206585	0	0	0	1	0	0	1	0	1	0
ENSG00000229828	0	0	0	0	0	3	1	1	0	0
ENSG00000263956	76	172	154	160	131	96	142	113	115	117
ENSG00000225080	0	1	0	1	0	0	0	0	0	3
ENSG00000198658	3	6	0	1	4	1	3	5	2	7
ENSG00000232265	0	0	0	0	0	0	0	1	0	1
ENSG00000227733	5	5	10	17	16	4	40	11	14	9
ENSG00000238765	0	0	0	0	0	0	0	0	0	0
ENSG00000224335	0	0	0	0	0	0	0	0	0	0
ENSG00000227700	0	0	0	0	0	0	1	0	0	0
ENSG00000199879	0	0	0	0	0	0	0	0	0	0
ENSG00000234283	0	0	0	0	0	0	0	0	0	1
ENSG00000228626	0	0	0	0	0	2	1	0	0	0
ENSG00000274020	35	41	45	41	43	49	48	76	69	57
ENSG00000238107	0	0	0	0	0	0	0	0	0	0
ENSG00000224481	0	1	1	0	0	0	1	0	0	0
ENSG00000235988	0	0	0	0	0	0	0	0	0	0
ENSG00000252744	0	0	0	0	0	0	0	0	0	0
ENSG00000283676	0	0	0	0	0	0	0	0	0	1
ENSG00000202408	0	0	0	0	0	0	0	0	0	0
ENSG00000272824	2	0	0	1	0	0	2	1	1	5
ENSG00000207340	0	2	1	1	1	2	1	1	1	4
ENSG00000252135	0	0	0	0	0	0	0	0	0	0
ENSG00000278596	0	0	0	0	0	0	0	0	0	0
ENSG00000238825	0	0	0	0	0	0	0	0	0	0
ENSG00000231551	24	28	28	42	27	15	36	36	26	23
ENSG00000201183	1	2	0	0	1	1	2	0	2	0
ENSG00000225871	0	2	1	1	0	2	3	0	0	0
ENSG00000285062	0	0	0	0	0	0	0	0	0	0
ENSG00000280649	50	43	55	38	51	42	66	111	65	50
ENSG00000236334	0	0	0	0	0	0	1	0	0	0
ENSG00000274210	0	0	0	0	1	0	0	3	0	1
ENSG00000270629	29	48	29	46	43	45	64	137	62	64
ENSG00000286019	0	1	0	0	0	1	1	4	1	0
ENSG00000252515	0	0	0	0	0	0	0	0	0	0
ENSG00000177144	0	0	0	0	0	0	0	0	0	0
ENSG00000275140	0	0	4	0	4	8	1	5	3	0
ENSG00000271546	0	0	0	0	0	0	0	0	0	0
ENSG00000178104	697	340	325	389	300	1039	1360	2217	1463	1601
ENSG00000252656	0	0	0	0	0	0	0	0	0	0
ENSG00000222788	0	0	0	0	0	0	0	0	0	0
ENSG00000254913	0	0	0	0	0	0	0	0	0	0
ENSG00000255148	0	0	0	0	0	0	0	0	0	0
ENSG00000254539	0	0	0	2	0	2	0	0	0	0
ENSG00000269713	122	160	206	212	228	323	418	189	341	337
ENSG00000274019	0	0	0	0	0	0	1	0	0	0
ENSG00000201699	0	0	0	0	0	0	1	0	0	0
ENSG00000274265	17	26	39	13	25	22	51	54	51	40
ENSG00000215861	19	6	1	1	2	100	340	314	141	137
ENSG00000272755	0	0	0	1	1	0	0	0	2	0
ENSG00000273591	0	0	0	0	0	0	0	0	0	0
ENSG00000274423	1	0	1	0	2	12	2	6	6	3
ENSG00000286219	2	8	1	12	5	5	2	8	9	4
ENSG00000286185	0	0	0	0	0	0	0	0	0	0
ENSG00000271383	0	3	0	4	0	0	0	0	0	0
ENSG00000263464	0	0	0	1	0	0	1	0	0	0
ENSG00000277147	82	98	103	108	148	95	83	139	104	81
ENSG00000284964	0	0	0	0	0	0	0	0	0	0
ENSG00000275557	25	32	31	30	36	19	19	30	22	24
ENSG00000206828	0	0	0	0	0	7	3	0	1	0
ENSG00000284842	0	0	0	0	0	0	0	0	0	0
ENSG00000234232	0	0	0	0	0	0	0	0	0	0
ENSG00000275229	0	0	0	0	0	0	0	0	0	0
ENSG00000226500	0	0	0	0	0	0	0	0	0	0
ENSG00000150337	2	0	1	0	3	5	1	1	1	5
ENSG00000203814	1	5	0	7	11	21	34	23	12	12
ENSG00000233030	1	4	5	4	4	1	3	2	6	3
ENSG00000183598	2	0	0	2	2	1	7	1	2	2
ENSG00000270882	1	3	4	3	3	4	3	12	11	9
ENSG00000203811	0	0	0	0	0	1	0	0	0	0
ENSG00000203812	0	0	0	0	0	2	1	1	0	0
ENSG00000220323	8	13	12	14	4	99	82	62	30	21
ENSG00000261716	17	24	45	26	18	207	192	144	62	47
ENSG00000272196	0	0	0	0	0	1	3	1	0	0
ENSG00000203852	0	0	0	0	0	0	0	0	0	0
ENSG00000270276	0	0	0	0	0	0	0	1	1	0
ENSG00000264207	0	0	0	0	0	0	0	0	0	0
ENSG00000184678	353	399	260	424	416	602	1237	1636	905	1013
ENSG00000184260	2	0	8	5	7	10	4	7	18	8
ENSG00000184270	0	0	0	0	3	0	1	0	0	2
ENSG00000178096	109	145	115	111	197	90	135	274	199	171
ENSG00000159164	1726	1471	1754	1782	2024	51	96	53	171	74
ENSG00000143368	1770	1964	2224	1773	2261	1521	1297	1857	1672	1384
ENSG00000014914	371	597	427	474	486	115	80	103	136	100
ENSG00000264522	988	1106	1169	1125	1314	2602	2235	3067	3439	3600
ENSG00000285184	24	29	22	25	39	40	31	30	42	37
ENSG00000223945	0	0	0	0	0	0	0	0	1	1
ENSG00000136631	833	865	973	977	1011	1005	912	1207	1242	1040
ENSG00000023902	1250	1512	1545	1180	1466	718	634	1101	846	1246
ENSG00000285554	5	4	1	6	4	6	1	5	4	9
ENSG00000266187	0	0	0	0	0	0	0	0	0	0
ENSG00000143401	635	796	822	779	770	1321	1041	945	1095	805
ENSG00000222222	1	0	0	0	0	0	1	1	0	0
ENSG00000276110	0	0	0	0	0	1	4	1	1	1
ENSG00000118298	4	10	13	12	9	6501	6904	14616	9665	9809
ENSG00000117362	2745	3227	3030	2792	3415	2919	3787	4279	3712	3800
ENSG00000118292	35	10	9	4	16	42	147	91	119	52
ENSG00000159208	120	134	88	65	101	71	87	106	95	112
ENSG00000266472	709	898	727	581	867	1266	1379	1923	1602	1415
ENSG00000117360	488	553	611	609	592	912	691	662	848	667
ENSG00000163125	924	1084	1082	1109	1174	1378	1252	1564	1506	1201
ENSG00000143374	481	551	504	484	563	902	816	824	962	803
ENSG00000283933	0	0	0	0	0	0	0	0	0	0
ENSG00000143369	15843	24680	21765	16407	17471	6946	4825	4004	6682	4407
ENSG00000228126	0	6	2	0	2	2	8	3	0	1
ENSG00000237781	0	1	0	1	0	4	0	0	2	1
ENSG00000143382	34	47	57	37	54	87	48	45	119	86
ENSG00000264553	0	0	0	0	0	1	0	0	0	0
ENSG00000203804	0	2	0	1	1	0	0	4	3	2
ENSG00000277452	0	0	0	0	0	0	0	0	0	0
ENSG00000274963	0	0	0	0	0	2	0	0	1	0
ENSG00000143384	5151	5425	5055	5162	5126	4646	4752	4498	4549	3203
ENSG00000253047	0	0	0	1	0	0	0	1	0	0
ENSG00000143420	2272	2591	2743	2529	2927	2655	2542	3461	3657	3181
ENSG00000276103	1	0	0	0	0	0	1	0	0	0
ENSG00000143457	303	363	334	271	336	667	829	775	683	648
ENSG00000143452	0	0	0	0	0	0	0	0	0	0
ENSG00000206931	0	0	0	0	0	0	0	0	0	0
ENSG00000163131	16	41	32	30	26	56	49	102	105	36
ENSG00000236713	0	0	0	0	0	0	1	0	0	0
ENSG00000143387	1495	2096	1350	1699	1938	16703	6737	52730	47998	23558
ENSG00000224690	0	0	1	0	0	1	0	0	2	0
ENSG00000143437	952	1261	1208	1001	1353	1091	1400	1830	1427	1525
ENSG00000200175	0	0	0	0	0	0	0	0	0	0
ENSG00000224800	1	0	0	0	2	0	1	2	3	1
ENSG00000283324	1	12	2	1	4	0	0	0	0	1
ENSG00000229357	0	0	0	0	0	0	0	0	0	0
ENSG00000143379	578	706	627	662	664	573	687	805	653	731
ENSG00000143418	3103	3598	3645	3187	3588	2684	2177	2773	2204	2113
ENSG00000259357	0	0	0	0	0	0	0	0	0	0
ENSG00000231073	1	0	2	1	1	2	0	2	2	2
ENSG00000143412	89	212	120	154	160	77	53	124	87	132
ENSG00000143409	597	899	808	789	863	915	792	1482	1217	1450
ENSG00000143363	362	499	400	401	562	468	679	794	536	534
ENSG00000200759	0	0	0	0	0	0	0	0	0	0
ENSG00000163141	1	1	4	7	2	1	9	5	1	6
ENSG00000143443	122	163	143	118	141	104	178	276	199	197
ENSG00000197622	3366	4258	4704	4354	4297	2625	2750	2870	2691	2726
ENSG00000213190	248	298	209	400	236	292	698	375	409	232
ENSG00000143458	192	290	250	309	334	187	247	239	208	229
ENSG00000233717	0	0	0	0	0	0	0	0	0	0
ENSG00000261168	2	3	2	2	3	2	7	3	2	4
ENSG00000143434	225	412	242	264	319	82	121	105	84	95
ENSG00000163154	0	0	1	2	0	0	1	0	1	3
ENSG00000163156	345	442	387	343	421	625	751	893	808	674
ENSG00000163155	194	190	160	155	172	196	277	451	363	323
ENSG00000163157	0	0	0	0	0	0	0	0	0	0
ENSG00000163159	876	967	939	898	1107	764	884	994	896	870
ENSG00000143398	1362	1451	1602	1405	1439	1965	1771	1565	1527	1296
ENSG00000159352	1952	2122	2311	1801	2192	2321	2993	3025	2721	2362
ENSG00000232671	4	3	3	1	0	3	4	2	5	1
ENSG00000143373	889	1120	1124	899	1051	1158	1152	1580	1543	1548
ENSG00000143393	2195	2506	2606	2331	2399	3322	3880	4340	3737	3814
ENSG00000265753	0	0	0	0	0	0	0	0	0	0
ENSG00000273481	0	0	0	1	0	0	0	1	0	0
ENSG00000143390	1335	1539	1843	1735	1401	2128	1474	1871	2454	2189
ENSG00000224645	0	0	0	0	0	0	0	0	0	0
ENSG00000237976	20	19	16	15	17	17	9	18	32	25
ENSG00000143416	290	327	322	246	256	2414	3021	5119	3429	2851
ENSG00000159377	2763	2993	2959	2553	2936	6181	6786	8104	7291	7065
ENSG00000143442	1243	1681	1665	1661	1649	1528	1615	2159	1798	1980
ENSG00000238711	0	0	0	0	3	0	0	0	0	0
ENSG00000143375	64	106	141	72	83	90	94	46	53	86
ENSG00000252840	0	0	0	0	0	0	0	0	0	0
ENSG00000143367	390	289	496	354	330	682	639	1054	1162	848
ENSG00000232536	1	0	0	0	0	1	0	0	1	2
ENSG00000207606	0	0	0	0	0	0	0	0	0	0
ENSG00000223861	1	0	1	1	2	6	2	12	7	7
ENSG00000143376	893	1161	1172	992	1184	1828	1996	2646	2068	2222
ENSG00000250734	0	0	0	0	0	0	0	1	1	0
ENSG00000206635	0	0	0	0	0	0	0	0	0	0
ENSG00000159409	1	2	0	1	0	0	2	4	1	1
ENSG00000227045	0	0	0	0	0	0	3	0	0	0
ENSG00000178796	2	0	1	3	0	3	17	31	24	5
ENSG00000206980	0	0	0	0	0	0	0	0	0	0
ENSG00000269621	0	0	0	0	0	0	0	3	1	0
ENSG00000236940	0	0	0	0	0	0	1	0	0	0
ENSG00000143436	449	405	506	464	521	567	541	506	590	524
ENSG00000143450	15	22	29	22	21	29	28	32	25	28
ENSG00000249602	7	8	7	10	7	2	11	6	2	5
ENSG00000232937	0	0	0	0	0	0	0	0	0	0
ENSG00000268288	3	0	0	0	0	1	0	1	0	0
ENSG00000182134	152	178	231	232	320	46	99	46	71	59
ENSG00000203288	10	12	12	5	10	1	6	8	1	3
ENSG00000269489	0	0	0	1	0	0	0	0	0	0
ENSG00000213171	0	0	0	0	0	0	0	0	0	0
ENSG00000143365	0	2	1	0	1	1	6	3	0	0
ENSG00000225556	16	32	35	23	46	47	36	22	18	17
ENSG00000201134	1	4	1	3	10	2	2	1	3	9
ENSG00000234614	28	50	115	76	75	30	57	40	30	24
ENSG00000196407	36	41	131	94	71	29	81	29	25	22
ENSG00000159445	345	564	518	365	339	551	826	568	418	296
ENSG00000285651	0	0	2	1	1	0	0	1	0	0
ENSG00000286581	0	0	0	0	0	0	2	0	0	0
ENSG00000223810	0	0	0	0	0	0	0	0	0	0
ENSG00000197747	14811	19381	16423	12404	17800	4467	4572	6142	6752	5790
ENSG00000229021	2	2	1	4	4	0	0	0	0	1
ENSG00000240667	0	0	0	0	0	0	0	0	0	0
ENSG00000163191	8403	8521	8400	6574	8073	5312	5359	5631	7505	5267
ENSG00000232678	0	0	0	0	0	0	0	0	0	0
ENSG00000285818	0	0	0	0	0	0	0	0	0	0
ENSG00000182898	0	0	0	0	0	0	0	0	1	0
ENSG00000159450	5	4	10	5	2	17	1	2	3	1
ENSG00000226716	0	0	0	0	0	0	0	0	0	0
ENSG00000233792	0	0	0	0	0	0	0	0	0	0
ENSG00000215853	0	0	1	0	0	0	0	0	0	0
ENSG00000237975	68	162	65	188	236	71	69	204	166	250
ENSG00000236427	0	0	3	1	0	2	8	14	4	4
ENSG00000197915	1	3	10	5	3	4	23	72	30	24
ENSG00000143631	100	243	111	383	353	67	39	100	114	252
ENSG00000143520	2	0	2	3	0	3	0	0	1	1
ENSG00000183586	0	0	0	0	1	0	0	0	0	0
ENSG00000143536	0	0	0	0	0	0	0	0	0	0
ENSG00000186207	0	0	0	0	1	0	0	1	2	0
ENSG00000169509	0	0	0	0	0	0	0	0	0	0
ENSG00000185966	0	0	0	0	0	0	0	0	0	0
ENSG00000163202	2	0	0	0	0	0	0	0	0	0
ENSG00000244057	0	0	0	0	0	0	0	0	0	0
ENSG00000187238	0	0	0	0	0	0	0	0	0	0
ENSG00000185962	0	0	0	0	0	0	0	0	0	0
ENSG00000226947	0	0	0	0	0	0	0	0	0	0
ENSG00000285753	0	0	0	0	0	0	0	0	0	0
ENSG00000187223	0	0	0	0	0	0	0	0	0	0
ENSG00000187180	0	0	0	0	0	0	0	0	0	0
