"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"ENSG00000254599.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254601.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254602.2",6,1,0,3,1,7,8,5,5,2
"ENSG00000254603.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254604.1",1,2,1,1,0,0,0,0,0,0
"ENSG00000254605.1",3,0,0,0,0,0,0,0,0,0
"ENSG00000254606.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254607.2",1,0,0,0,0,0,19,7,8,3
"ENSG00000254609.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254610.3",0,0,1,0,0,0,0,0,0,0
"ENSG00000254612.2",89,68,85,95,108,126,166,109,111,101
"ENSG00000254613.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000254614.2",22,15,16,18,25,57,39,52,33,119
"ENSG00000254615.3",143,140,133,152,147,68,69,58,37,47
"ENSG00000254616.1",0,0,0,1,0,0,0,0,0,0
"ENSG00000254617.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254618.1",0,0,1,0,1,2,1,0,0,0
"ENSG00000254619.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254620.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254621.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254622.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254623.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254624.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254625.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254626.1",0,0,0,0,0,5,1,3,0,1
"ENSG00000254627.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254629.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254630.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254631.5",0,0,0,0,0,0,0,0,0,1
"ENSG00000254632.2",0,0,0,0,0,0,0,0,1,0
"ENSG00000254633.1",2,0,0,0,0,0,0,0,0,0
"ENSG00000254634.4",1,7,4,0,0,1,4,3,0,4
"ENSG00000254635.6",354,298,285,385,450,443,306,444,542,460
"ENSG00000254636.1",0,0,0,0,0,0,0,1,1,0
"ENSG00000254637.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254638.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254639.1",1,0,1,0,1,1,0,0,0,0
"ENSG00000254641.1",0,0,0,1,0,0,0,0,0,0
"ENSG00000254642.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254644.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254645.2",1,0,0,0,0,2,39,4,3,2
"ENSG00000254646.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254647.6",0,0,0,0,0,0,0,0,0,0
"ENSG00000254648.1",1,0,0,0,0,4,1,1,2,0
"ENSG00000254649.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254650.1",0,0,0,0,0,0,0,0,1,0
"ENSG00000254651.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254653.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254654.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000254655.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254656.2",0,0,0,1,1,0,0,0,0,0
"ENSG00000254658.3",0,0,0,0,0,0,0,0,0,0
"ENSG00000254659.3",0,0,0,0,0,4,2,1,1,1
"ENSG00000254660.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254661.3",0,0,0,0,0,0,0,0,0,0
"ENSG00000254662.1",0,1,0,0,1,2,0,2,0,1
"ENSG00000254663.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254664.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254665.1",3,1,0,1,1,1,1,2,2,0
"ENSG00000254668.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254669.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254670.1",0,0,0,0,1,0,0,0,0,0
"ENSG00000254672.1",0,0,0,0,0,0,1,0,0,0
"ENSG00000254673.1",0,4,0,0,0,0,0,0,0,0
"ENSG00000254674.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254675.1",0,0,0,0,0,0,0,0,1,0
"ENSG00000254676.1",1,0,0,0,1,1,1,0,2,0
"ENSG00000254677.1",0,0,0,0,0,0,0,1,0,0
"ENSG00000254678.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254680.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254681.6",42,72,67,74,54,52,30,21,31,62
"ENSG00000254682.1",53,22,52,12,50,100,88,49,60,142
"ENSG00000254683.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254684.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254685.6",207,286,251,233,329,249,312,328,251,221
"ENSG00000254686.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000254687.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254688.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254689.3",1,0,0,1,0,0,1,1,1,0
"ENSG00000254690.1",1,0,1,0,1,1,1,0,0,0
"ENSG00000254691.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254692.1",0,0,0,0,79,0,0,0,0,0
"ENSG00000254693.1",0,0,0,0,1,0,0,0,0,0
"ENSG00000254694.1",0,0,1,1,0,1,0,0,0,0
"ENSG00000254695.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000254697.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254698.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254699.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254700.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254701.3",10,29,0,4,0,0,0,7,0,0
"ENSG00000254702.1",0,0,0,0,1,1,0,0,0,0
"ENSG00000254703.2",1,3,0,0,0,2,0,1,0,0
"ENSG00000254704.3",0,0,0,0,0,0,0,0,0,0
"ENSG00000254705.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254706.3",0,0,0,0,0,0,1,0,0,0
"ENSG00000254707.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254708.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254709.8",0,0,0,0,0,0,0,0,0,0
"ENSG00000254710.2",0,0,0,0,0,1,1,0,0,0
"ENSG00000254712.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254713.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000254715.3",0,0,0,0,0,0,0,0,0,0
"ENSG00000254717.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000254718.6",0,2,1,1,0,0,5,2,2,0
"ENSG00000254719.1",10,19,3,0,8,8,10,20,15,10
"ENSG00000254720.1",0,1,0,0,0,0,0,0,0,0
"ENSG00000254721.1",1,2,0,0,4,3,1,2,1,3
"ENSG00000254722.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254723.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254724.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254725.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254726.3",473,540,490,364,552,361,434,396,264,327
"ENSG00000254727.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254728.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254730.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254731.1",0,0,0,0,0,0,0,1,0,0
"ENSG00000254732.1",0,0,0,0,0,0,2,0,0,0
"ENSG00000254733.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254734.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254735.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254736.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254737.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000254738.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254739.1",1,2,0,0,0,0,1,1,0,0
"ENSG00000254740.2",1,0,0,0,1,0,0,0,0,0
"ENSG00000254741.1",8,0,2,2,12,10,3,6,4,4
"ENSG00000254743.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254744.3",1,5,1,2,0,0,3,4,5,4
"ENSG00000254746.6",1,0,0,0,0,0,0,0,0,0
"ENSG00000254747.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254748.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254749.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254750.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254751.3",0,0,0,0,0,0,0,0,0,0
"ENSG00000254752.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000254753.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254754.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254755.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254756.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254757.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254758.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254759.1",0,0,2,0,2,4,0,0,1,1
"ENSG00000254760.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254762.1",0,0,0,0,0,4,1,0,0,0
"ENSG00000254764.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000254765.1",2,0,0,0,0,1,0,0,0,0
"ENSG00000254767.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254768.6",0,0,0,0,0,0,0,0,0,0
"ENSG00000254769.3",0,0,0,0,0,0,0,0,0,0
"ENSG00000254770.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254771.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254772.10",13387,12708,11773,10352,12592,13565,18288,19757,21599,22966
"ENSG00000254775.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000254776.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254777.5",0,0,0,0,0,0,0,0,0,0
"ENSG00000254779.4",0,5,0,0,0,2,4,0,0,0
"ENSG00000254780.1",1,0,1,1,2,0,1,1,0,0
"ENSG00000254781.1",8,8,7,19,13,0,2,0,0,0
"ENSG00000254783.1",4,15,4,4,7,11,6,21,11,13
"ENSG00000254784.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254785.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254786.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254787.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254788.7",16,19,35,19,24,10,9,11,7,15
"ENSG00000254789.3",0,0,0,0,0,0,0,0,0,0
"ENSG00000254790.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254791.1",0,2,0,0,0,0,0,0,0,0
"ENSG00000254792.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254793.1",0,1,0,1,0,0,0,0,1,0
"ENSG00000254794.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254795.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254796.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254798.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254799.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254800.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000254801.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254802.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254803.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254804.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254805.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254806.5",11,16,10,11,22,24,19,83,34,56
"ENSG00000254807.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254810.1",1,0,0,0,0,0,0,0,0,0
"ENSG00000254811.5",0,0,0,0,0,0,0,0,0,0
"ENSG00000254812.1",2,1,2,1,1,0,1,1,0,1
"ENSG00000254813.5",0,0,0,0,0,27,46,136,95,108
"ENSG00000254814.1",0,0,0,0,1,0,0,0,1,0
"ENSG00000254815.6",0,0,0,1,0,1,2,0,0,0
"ENSG00000254816.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254817.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254818.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254819.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000254820.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254821.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254822.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254823.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000254824.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254825.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254826.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254827.6",86,73,116,45,49,89,53,15,11,7
"ENSG00000254828.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254829.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254830.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254831.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254832.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254833.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254834.4",0,0,0,0,0,0,0,0,0,0
"ENSG00000254835.1",3,0,0,0,0,0,0,0,0,0
"ENSG00000254836.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254837.2",49,78,62,46,73,61,84,151,117,80
"ENSG00000254838.5",1,3,6,3,4,9,1,5,1,0
"ENSG00000254839.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254840.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254841.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254842.6",5,3,3,5,4,7,5,0,0,0
"ENSG00000254843.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254844.4",0,0,0,0,0,0,0,0,0,0
"ENSG00000254846.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254847.1",0,0,0,0,1,0,0,0,0,0
"ENSG00000254848.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254850.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000254851.1",3,25,0,2,0,0,0,0,4,34
"ENSG00000254852.8",15,37,53,7,48,31,0,56,11,9
"ENSG00000254853.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254854.1",6,12,2,8,3,2,2,1,4,1
"ENSG00000254855.1",0,0,0,0,0,0,1,1,0,0
"ENSG00000254856.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254857.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254858.10",267,253,273,243,293,365,382,390,491,402
"ENSG00000254859.1",6,0,4,0,5,13,9,1,0,2
"ENSG00000254860.6",21,42,46,40,46,114,152,139,103,125
"ENSG00000254861.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000254862.5",0,0,0,0,0,0,0,0,0,0
"ENSG00000254863.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000254864.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254865.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254866.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000254867.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254870.5",0,0,16,9,4,11,16,16,5,12
"ENSG00000254871.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254872.3",0,0,0,0,0,1,1,0,1,0
"ENSG00000254873.1",2,0,2,1,1,1,8,2,3,1
"ENSG00000254874.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254876.5",10,23,15,18,20,27,4,19,45,20
"ENSG00000254877.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254878.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254879.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254880.1",0,0,0,1,1,0,1,6,1,1
"ENSG00000254883.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254884.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254885.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254887.1",2,0,1,0,1,0,0,0,0,0
"ENSG00000254888.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000254889.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254890.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254891.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254892.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254893.6",64,85,87,54,70,48,90,76,78,50
"ENSG00000254894.1",0,0,0,1,0,0,1,0,0,0
"ENSG00000254895.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000254896.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254897.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254898.1",0,0,0,0,0,0,1,0,0,0
"ENSG00000254900.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254901.8",269,330,344,275,324,282,168,412,474,381
"ENSG00000254902.1",0,2,0,0,0,0,0,0,0,0
"ENSG00000254903.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254905.1",0,0,0,1,1,0,0,0,0,0
"ENSG00000254906.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254907.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254909.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254910.1",5,15,2,7,5,13,12,14,12,12
"ENSG00000254911.3",4,4,1,7,2,14,18,20,10,9
"ENSG00000254912.2",0,0,0,0,1,3,0,0,0,1
"ENSG00000254913.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254914.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254915.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254916.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254917.1",0,0,0,0,0,0,2,0,0,0
"ENSG00000254919.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254920.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254921.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254923.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254924.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000254925.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254926.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254927.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254928.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254929.6",7,20,8,17,13,10,6,14,16,4
"ENSG00000254930.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254931.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000254932.2",4,7,1,4,3,5,1,13,10,20
"ENSG00000254933.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254934.5",0,0,0,1,0,0,0,0,0,0
"ENSG00000254935.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254936.4",0,0,0,0,0,1,0,0,0,0
"ENSG00000254937.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254938.1",0,1,1,0,0,0,0,0,0,0
"ENSG00000254939.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254940.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254941.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254942.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254943.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254944.1",10,12,6,8,7,6,16,28,18,31
"ENSG00000254946.2",0,0,0,0,0,0,0,1,0,0
"ENSG00000254947.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254948.1",1,5,1,1,2,0,1,0,2,1
"ENSG00000254949.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254951.7",0,0,0,0,0,0,0,0,0,0
"ENSG00000254952.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254953.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254954.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254957.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254959.6",0,12,0,0,0,0,0,0,0,0
"ENSG00000254960.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000254961.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254963.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254964.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254965.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254966.1",1,5,0,2,0,6,22,15,8,6
"ENSG00000254968.7",1,0,2,0,1,0,0,0,0,0
"ENSG00000254971.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254972.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254973.2",0,0,0,0,4,0,2,3,6,2
"ENSG00000254974.1",0,0,0,0,0,0,2,1,0,0
"ENSG00000254975.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254976.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254978.2",0,2,0,0,0,2,1,2,0,1
"ENSG00000254979.5",3,18,10,10,5,32,123,19,15,0
"ENSG00000254980.1",1,0,0,1,0,0,0,0,0,0
"ENSG00000254983.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254984.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254985.1",0,0,0,0,0,0,0,0,2,0
"ENSG00000254986.7",894,1070,1222,924,1029,1468,1312,1384,1731,1495
"ENSG00000254987.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254988.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254989.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254990.5",0,0,0,0,0,0,0,0,0,0
"ENSG00000254991.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254992.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000254993.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000254995.4",1,10,12,6,13,14,1,5,14,7
"ENSG00000254996.5",710,790,1116,939,573,1292,1146,968,1142,1045
"ENSG00000254997.3",1,2,1,2,3,1,2,0,0,0
"ENSG00000254999.4",2455,2967,2649,2347,2732,2370,3408,4350,2966,2714
"ENSG00000255000.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000255001.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000255002.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000255003.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000255004.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000255005.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000255006.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000255007.1",1,0,0,0,0,0,0,0,0,0
"ENSG00000255008.3",0,2,0,0,0,0,0,1,0,0
"ENSG00000255009.4",0,0,0,0,0,0,0,0,0,0
"ENSG00000255010.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000255011.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000255012.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000255014.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000255015.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000255016.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000255018.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000255019.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000255020.1",0,1,0,0,0,0,2,1,0,1
"ENSG00000255021.1",2,0,0,0,0,0,9,3,0,1
"ENSG00000255022.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000255025.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000255026.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000255027.2",0,0,0,0,0,1,0,0,0,0
"ENSG00000255028.5",0,0,0,0,0,1,3,5,10,8
"ENSG00000255029.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000255030.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000255031.5",9,15,9,16,14,5,4,1,1,2
"ENSG00000255032.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000255033.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000255035.2",2,3,0,0,1,3,3,7,5,4
"ENSG00000255036.6",48,71,111,82,83,47,80,171,70,93
"ENSG00000255037.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000255038.1",1,0,0,0,0,0,1,0,0,1
"ENSG00000255039.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000255040.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000255041.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000255042.3",0,0,0,0,0,0,0,0,0,0
"ENSG00000255043.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000255045.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000255046.1",5,10,5,6,9,9,17,11,6,7
"ENSG00000255047.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000255048.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000255050.1",1,0,0,1,0,0,1,2,0,2
"ENSG00000255051.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000255052.5",54,70,71,82,82,62,48,45,58,35
"ENSG00000255053.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000255054.3",0,3,1,1,0,0,0,0,0,0
"ENSG00000255055.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000255057.1",0,0,0,0,0,0,0,0,1,0
"ENSG00000255058.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000255059.1",0,2,0,0,0,0,0,0,1,0
"ENSG00000255060.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000255062.1",2,3,5,5,2,9,3,5,14,14
"ENSG00000255063.1",0,0,0,0,0,0,0,0,1,0
"ENSG00000255065.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000255067.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000255070.1",0,0,0,0,0,0,0,1,0,0
"ENSG00000255071.3",0,0,0,0,0,0,0,0,0,0
"ENSG00000255072.1",0,0,0,0,0,0,0,25,0,0
"ENSG00000255073.8",0,0,0,0,0,9,0,0,0,0
"ENSG00000255074.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000255075.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000255076.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000255077.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000255078.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000255079.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000255081.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000255082.1",0,0,2,1,0,0,2,0,0,0
"ENSG00000255083.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000255084.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000255085.8",20,37,17,37,37,1,4,2,0,0
"ENSG00000255086.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000255087.4",0,0,0,0,0,0,0,0,0,0
"ENSG00000255088.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000255089.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000255091.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000255092.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000255093.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000255094.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000255095.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000255096.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000255097.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000255099.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000255100.1",1,0,0,0,0,1,1,8,1,5
"ENSG00000255101.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000255102.1",0,0,0,0,0,0,2,0,0,0
"ENSG00000255104.8",0,0,1,8,1,0,0,0,0,3
"ENSG00000255105.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000255106.1",0,0,0,0,0,0,0,0,0,0
